DE_gene,logFC,AveExpr,t,P.Value
MSTRG.17972|CCDC174,-0.079447629,2.749961825,-0.346660598,0.736167868
MSTRG.10323|TANGO6,-0.012900897,2.546711586,-0.071498413,0.944437866
ENSG00000079482,-0.069090369,3.006405696,-0.435374244,0.672714726
MSTRG.11468|RPS20P35,-0.135292188,3.371146907,-0.556110237,0.590594556
MSTRG.4541|BRMS1,0.08351939,3.117108308,0.464543159,0.652398415
MSTRG.3981|AC021914.1|AMPD3,0.195878168,3.547153901,0.540285241,0.601051387
MSTRG.10314|RP11-96D1.8,-0.049834534,2.755012234,-0.304313474,0.767247011
MSTRG.15989|ARPC2,0.103992411,7.329340215,0.715289942,0.491104753
MSTRG.24508|PAXIP1,-0.035162569,2.65708475,-0.223015563,0.828098917
MSTRG.14906|PCYOX1,-0.170147007,6.519911449,-0.741606781,0.475706865
ENSG00000008086,-0.0008604,2.468124633,-0.004328874,0.996632842
MSTRG.19615|ZNF518B,-0.108341168,3.825027354,-0.686739281,0.508156195
MSTRG.22151|TUBB,0.135200412,6.516656577,0.751381896,0.470066349
MSTRG.11671|AC126544.1|AC126544.4|CRHR1|CRHR1-IT1,0.029201715,2.704202375,0.102989791,0.920046197
ENSG00000254004,-0.006679761,2.587812579,-0.044246992,0.965595308
MSTRG.21989|KDM1B,0.141878305,3.523116809,0.594714548,0.565499408
MSTRG.13475|MPV17L2,-0.01060079,2.570149908,-0.044694146,0.965247873
MSTRG.6266|LTA4H,0.079139462,4.894462584,0.764741661,0.46242697
MSTRG.16390|DSTN,-0.150850485,5.348042089,-0.770815415,0.458980549
MSTRG.11859|COIL,-0.07435836,3.100183271,-0.461289153,0.654650494
MSTRG.6697|DDX51,-0.071038424,3.423705198,-0.572567119,0.579823993
MSTRG.84|SLC35E2B,-0.112158172,5.072348953,-0.769211067,0.459889278
MSTRG.11683|KANSL1-AS1,0.036775085,2.630157154,0.087754035,0.931837831
MSTRG.26983|FAM156A,-0.053554338,2.829748936,-0.307378498,0.764982124
MSTRG.5582|BHLHE41,0.110379877,5.85934375,0.762384028,0.463769256
MSTRG.18252|LARS2,-0.140513715,3.346447986,-0.566168735,0.583998861
MSTRG.552|PUM1,-0.118615601,5.533486598,-0.768831637,0.460104363
MSTRG.24053|ARMC10,0.016625018,2.654197201,0.086816166,0.932564289
MSTRG.23148|SERAC1,-0.00323131,2.546905605,-0.01927619,0.98500724
MSTRG.4908|AMOTL1,0.173114765,6.421929344,0.753139298,0.469056834
MSTRG.17211|POFUT2,0.09670606,3.035644068,0.450288935,0.662290588
MSTRG.16835|LAMA5|MIR4758,0.107657523,4.991325742,0.764191356,0.462740054
MSTRG.1827|HDGF,-0.085681601,6.709139471,-0.738731871,0.477373928
MSTRG.10625|ZNF276,0.075599993,2.810776937,0.352049419,0.732247209
MSTRG.6745|RPSAP54,-0.020383572,2.673266232,-0.12871277,0.900185752
MSTRG.16083|AGFG1|MIR5703,-0.197115892,3.99558789,-0.664386445,0.52175425
MSTRG.3938|LMO1,0.115899381,3.525946118,0.61984667,0.549485945
MSTRG.14288|AC004076.9|VN1R1|ZNF772,0.080177788,3.167466214,0.505384916,0.624449928
MSTRG.10199|NDRG4,-0.10005966,2.91868213,-0.398890591,0.698519353
MSTRG.22504|MIR133B,-0.497620294,4.843471385,-0.714230137,0.49173129
MSTRG.5816|LARP4,-0.185169585,5.176510623,-0.768773319,0.460137428
MSTRG.17961|CHCHD4,-0.129394339,3.802042694,-0.653122889,0.528687809
MSTRG.20693|PTGER4,0.019745488,2.608260902,0.094306871,0.926763995
MSTRG.22780|DDO,0.047827068,2.870302881,0.34472808,0.737575828
MSTRG.21617|GALNT10|MFAP3,0.078502452,4.111367135,0.695840504,0.502681784
MSTRG.17802|CRELD2,-0.085129226,3.053831393,-0.435181521,0.672849908
MSTRG.8860|CALML4|CLN6|RP11-315D16.2,0.091286838,2.760138611,0.266828229,0.795126984
MSTRG.17884|SETD5,0.185125404,4.777188576,0.760309669,0.464952341
MSTRG.10674|ABR,0.098336803,4.490581154,0.739480374,0.47693954
MSTRG.6792|WASF3,-0.077986238,3.281699937,-0.535080046,0.604511964
MSTRG.16107|ITM2C,0.098136981,2.902499222,0.365883581,0.722219379
MSTRG.14298|ZNF671,-0.016914565,2.425489227,-0.073881049,0.942589945
MSTRG.4592|NUDT8,0.119839524,3.384843648,0.566635814,0.583693549
MSTRG.11810|XYLT2,0.072636975,2.940178383,0.40116164,0.696900771
MSTRG.3243|EIF5AL1,0.003688811,2.412129624,0.017350304,0.986504993
MSTRG.11645|HEXIM1,0.122555405,4.823986105,0.759973528,0.465144238
MSTRG.20107|RPL34,0.119768596,6.518044244,0.74537678,0.473526386
MSTRG.25155|KIAA1429,-0.077712088,4.10151536,-0.708331802,0.495227348
MSTRG.17989|EAF1,0.067763004,3.15819566,0.458306509,0.65671797
MSTRG.24464|GIMAP6,0.11979812,4.339474851,0.73078432,0.482001679
MSTRG.13664|HSPB6,0.133431243,9.281890336,0.633336628,0.540998384
MSTRG.20174|C4orf3,0.104557534,5.972754767,0.759708101,0.465295802
MSTRG.5055|AP000936.1,-0.159917001,3.453326407,-0.565350197,0.584534116
MSTRG.2454|RAB4A|SPHAR,-0.160446879,5.006984313,-0.763939614,0.462883322
MSTRG.22569|FAM135A,-0.042130433,2.626628396,-0.271755903,0.791443635
MSTRG.6198|GALNT4|POC1B|POC1B-GALNT4,0.056539775,2.957638833,0.375003111,0.715638983
MSTRG.27511|FAM3A,-0.081934489,3.844600568,-0.652701811,0.528948065
MSTRG.3965|ZNF143,-0.038756707,2.830096678,-0.272829958,0.79064151
MSTRG.1510|LIX1L,-0.110630372,4.725166216,-0.755733049,0.467569432
MSTRG.25325|TAF2,-0.063163442,3.059822637,-0.433994823,0.673682566
MSTRG.921|C1orf123,-0.08711142,5.015709269,-0.761701618,0.464158246
MSTRG.18921|ATP2C1,-0.097358057,4.52638133,-0.738269454,0.477642413
MSTRG.3967|WEE1|snoU13,0.018185894,2.744474772,0.084782515,0.934139741
MSTRG.11992|RP11-464D20.2,-0.060617129,3.002638459,-0.396805514,0.700006794
MSTRG.14675|THADA,0.068522681,3.15945721,0.483855141,0.639108801
MSTRG.20539|NSUN2,-0.094140425,5.061409755,-0.76429464,0.462681282
MSTRG.26667|MT-CO2,0.108924587,14.4186566,0.402904804,0.695659497
MSTRG.4394|TMEM223,-0.026233135,2.727025198,-0.174667631,0.864893347
MSTRG.18009|OXNAD1,-0.131835581,3.27552782,-0.512691751,0.619513419
MSTRG.14643|DHX57,0.06985362,3.317263365,0.537669936,0.602788828
MSTRG.20014|FAM13A,0.076918219,4.107281097,0.679948882,0.51226416
MSTRG.1293|RPSAP19,0.037093883,2.857793226,0.276921082,0.787588543
MSTRG.20215|MFSD8,-0.035612664,2.654045341,-0.213671173,0.835179342
MSTRG.17925|ATG7,-0.16028899,3.067358834,-0.432524962,0.674714551
MSTRG.20702|C5orf51,0.039796564,2.696030758,0.191202054,0.852266939
MSTRG.7269|CHAMP1,-0.077879285,3.26163631,-0.531537124,0.606873326
MSTRG.10281|GFOD2,-0.025400221,2.697733631,-0.073816669,0.942639871
MSTRG.13065|CCDC94,0.054801512,2.802059186,0.283943051,0.782357296
MSTRG.9323|NPRL3,-0.076608087,4.135041803,-0.698228083,0.501251649
MSTRG.2583|SCCPDH,-0.084207437,5.130479824,-0.763322466,0.463234668
MSTRG.3872|TRIM68,-0.000547194,2.54258155,-0.00356536,0.997226728
MSTRG.6364|RIC8B,-0.061785163,2.653055335,-0.20197745,0.844061695
ENSG00000197961,0.016581358,2.712177541,0.040140007,0.96878675
MSTRG.6007|B4GALNT1,-0.077309884,2.879242252,-0.37052746,0.718865468
MSTRG.19890|GRSF1,-0.086623921,7.520890806,-0.694213627,0.503657698
MSTRG.11086|TVP23B,-0.012667828,2.633583783,-0.065172158,0.949346028
MSTRG.144|THAP3,0.034727666,2.566198157,0.182919787,0.858586397
MSTRG.10234|CMTM4,-0.059369525,2.602252787,-0.16183931,0.874717439
MSTRG.17939|TIMP4,0.059010258,2.744564094,0.228744837,0.823765686
MSTRG.27249|FAM199X,-0.09028142,4.369046688,-0.72683717,0.484310528
MSTRG.16630|TGM2,-0.164854807,4.556275475,-0.737919002,0.477845954
MSTRG.23386|AC005251.3,0.002329587,2.651216389,0.016946157,0.986819304
MSTRG.26650|MT-RNR2,-0.075482891,14.71184038,-0.373605982,0.716645541
MSTRG.17155|MX1,0.043369312,2.665282343,0.202130459,0.84394532
MSTRG.6985|PHF11,0.060547702,2.818761272,0.329863656,0.748439283
MSTRG.26658|MT-ND2,0.068469559,14.33300639,0.39623642,0.700413003
MSTRG.11934|PTRH2,0.01273225,2.668842117,0.08811829,0.931555704
MSTRG.20267|GAB1,0.087952569,4.263800937,0.727745466,0.483778614
MSTRG.8697|FAM63B,0.174322175,2.97742358,0.395675874,0.700813208
MSTRG.20430|TENM3,0.061094264,2.728571317,0.29263818,0.775895382
MSTRG.5056|PAFAH1B2,0.080335407,4.147906071,0.693654461,0.503993391
MSTRG.18097|RBMS3,0.082762389,2.434851027,0.172968698,0.866193061
MSTRG.24773|MAK16,0.096073113,3.346747317,0.532735583,0.606074017
MSTRG.19967|THAP9,-0.101679059,3.133605735,-0.482071391,0.640330778
MSTRG.17887|OGG1,-0.013110669,2.59492876,-0.069493665,0.945992975
MSTRG.11241|TP53I13,-0.074977264,2.80277827,-0.25554431,0.80358134
MSTRG.3490|NOLC1,-0.107057337,4.933269347,-0.75285477,0.469220183
MSTRG.26583|NOXA1,0.019422324,2.475620287,0.053890512,0.958104172
MSTRG.1207|FAM69A,-0.057189311,3.049768245,-0.430779321,0.675941083
MSTRG.7080|CLN5,-0.030729725,2.727090404,-0.194285745,0.84991683
MSTRG.3099|CDH23,-0.096400175,2.916842005,-0.432295056,0.674876032
MSTRG.13445|ANKLE1|BABAM1|CTD-2278I10.6,-0.080851467,5.650451754,-0.757666691,0.466462547
MSTRG.18399|HYAL1,0.093477354,3.125911019,0.499281487,0.628588458
MSTRG.19253|ACTL6A,-0.047404677,2.915876992,-0.315872645,0.758717633
MSTRG.24960|ARMC1,-0.077443879,4.505656276,-0.731350428,0.481671108
MSTRG.18891|ACAD9,0.083405502,4.571977697,0.73289263,0.480771289
MSTRG.21978|CAP2,-0.114055195,8.307419628,-0.656926005,0.52634064
MSTRG.4084|HTATIP2,0.089109131,3.056038347,0.40361352,0.695155104
MSTRG.4273|KBTBD4,-0.146493449,3.796846431,-0.646956069,0.532506882
MSTRG.20022|SMARCAD1,-0.080357683,3.456647208,-0.5714876,0.580527228
MSTRG.18327|CCDC51|RP11-24C3.2,0.025666631,2.736390475,0.148901181,0.88464835
MSTRG.15647|AC074286.1|NFE2L2,0.191160671,4.802521035,0.749035663,0.471416276
ENSG00000117707,0.013975877,2.521365074,0.043516609,0.966162827
MSTRG.17588|EIF3D,0.07819924,5.776624971,0.755089546,0.46793817
MSTRG.10816|USP6,-0.376795871,5.566508752,-0.755820617,0.467519269
MSTRG.9263|IGF1R,-0.078874121,4.633712306,-0.745731551,0.473321524
MSTRG.23593|YKT6,-0.136946885,5.013394057,-0.754161751,0.46847014
MSTRG.10885|MPDU1,-0.053805978,2.718188117,-0.233188371,0.820409176
MSTRG.2653|ATP5C1,0.100291077,7.842636092,0.678527001,0.513126887
MSTRG.1851|IGSF8,0.037679749,2.722582841,0.200632542,0.845084766
MSTRG.11491|MIEN1,0.037818464,2.639438478,0.12312335,0.904495633
MSTRG.6556|AL021546.6|COX6A1|GATC,0.274159659,4.193849776,0.697622073,0.501614406
MSTRG.24328|NUP205,-0.067309239,3.942559157,-0.667332447,0.51994974
MSTRG.6413|IFT81,-0.072501212,3.157970339,-0.477545962,0.643436043
MSTRG.25495|CYC1,-0.110539112,7.789791356,-0.677543188,0.513724329
MSTRG.24740|KIF13B,0.096275467,3.44870286,0.544757772,0.598086211
MSTRG.19507|GAK,-0.13628673,4.659597309,-0.738337063,0.477603153
MSTRG.12017|TACO1,-0.134417386,4.749490609,-0.746171971,0.473067281
MSTRG.21197|ATG12,0.084952624,4.163616213,0.696823625,0.502092602
MSTRG.21352|CAMLG,-0.073856556,4.458607039,-0.721916989,0.487198254
MSTRG.3899|ARFIP2,-0.086807423,3.394498315,-0.535689047,0.604106546
MSTRG.12723|RPL7AP66,-0.065969897,3.527894259,-0.567355747,0.583223125
MSTRG.21130|GIN1,-0.078442224,2.851699025,-0.368240115,0.720516659
MSTRG.25232|RPS26P6,0.111723298,3.136241249,0.456084575,0.65826013
MSTRG.23614|RAMP3,0.033990535,2.667554516,0.144000918,0.888415236
MSTRG.4725|RP11-864N7.2,0.052396511,2.899047079,0.299945173,0.770478933
MSTRG.26539|AGPAT2,-0.045819896,2.807695703,-0.185988106,0.856243986
MSTRG.7743|YBX1P1,-0.065023847,5.565815477,-0.755326511,0.467802364
MSTRG.20098|AIMP1,-0.082025185,5.252868803,-0.756875557,0.466915216
MSTRG.26795|MBTPS2|YY2|Y_RNA,-0.107255905,3.480467994,-0.567545322,0.583099286
MSTRG.532|TAF12,0.069171794,3.262767071,0.469128828,0.64923093
MSTRG.585|MTMR9LP,0.01891415,2.650523455,0.107055907,0.916902565
MSTRG.19794|SCFD2,0.020922598,2.753478394,0.115757424,0.910180302
MSTRG.22817|RPSAP45,-0.058104905,3.227015271,-0.451040324,0.661767406
MSTRG.8530|EIF3J-AS1,-0.001783469,2.611936726,-0.009155719,0.992878429
MSTRG.15518|MARCH7,-0.114048299,6.010066342,-0.745073119,0.473701781
MSTRG.26599|EHMT1,-0.096440883,4.436983653,-0.723552278,0.486237285
MSTRG.26179|KLF4,-0.205898419,3.600612633,-0.518257832,0.615766247
MSTRG.21852|CTC-338M12.4|TRIM52-AS1,-0.153927114,4.515270082,-0.734424007,0.479878835
MSTRG.4455|MEN1,-0.052643599,2.767150545,-0.230673375,0.822308463
MSTRG.19337|TMEM41A,0.031131771,2.88973163,0.08130735,0.936832613
MSTRG.19679|DHX15,-0.075837468,5.086087214,-0.752704948,0.469306211
MSTRG.26653|MT-ND1,0.059144293,14.59422599,0.353857974,0.730933195
MSTRG.2050|MRPS14,-0.19742229,3.869218643,-0.636327942,0.539126644
MSTRG.21932|PAK1IP1,0.007190581,2.7628289,0.039351529,0.969399526
